,Id_IE,Id_Car,Id_Se,Id_Par,Id_Can,Id_Pro
2253,4a1c030c-74f4-11ed-be5f-0242ac1c000c,30ffe96a-74f4-11ed-9ec6-0242ac1c000c,1904c898-74f5-11ed-b0b8-0242ac1c000c,35a08f26-74f7-11ed-a487-0242ac1c000c,8c05313c-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
2254,4a1c0384-74f4-11ed-be5f-0242ac1c000c,30ffea00-74f4-11ed-9ec6-0242ac1c000c,1904c9a6-74f5-11ed-b0b8-0242ac1c000c,35a08fbc-74f7-11ed-a487-0242ac1c000c,8c0531a0-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
2255,4a1c03fc-74f4-11ed-be5f-0242ac1c000c,30ffea96-74f4-11ed-9ec6-0242ac1c000c,1904ca96-74f5-11ed-b0b8-0242ac1c000c,35a0905c-74f7-11ed-a487-0242ac1c000c,8c05322c-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
2256,4a1c0474-74f4-11ed-be5f-0242ac1c000c,30ffeb40-74f4-11ed-9ec6-0242ac1c000c,19043022-74f5-11ed-b0b8-0242ac1c000c,35a090fc-74f7-11ed-a487-0242ac1c000c,8c0532a4-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
2257,4a1c04ec-74f4-11ed-be5f-0242ac1c000c,30ffebea-74f4-11ed-9ec6-0242ac1c000c,19043392-74f5-11ed-b0b8-0242ac1c000c,35a091b0-74f7-11ed-a487-0242ac1c000c,8c0532fe-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
2258,4a1c0564-74f4-11ed-be5f-0242ac1c000c,30ffec94-74f4-11ed-9ec6-0242ac1c000c,190434f0-74f5-11ed-b0b8-0242ac1c000c,35a09264-74f7-11ed-a487-0242ac1c000c,8c05336c-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
2259,4a1c05dc-74f4-11ed-be5f-0242ac1c000c,30ffed48-74f4-11ed-9ec6-0242ac1c000c,19043612-74f5-11ed-b0b8-0242ac1c000c,35a09304-74f7-11ed-a487-0242ac1c000c,8c0533d0-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
2260,4a1c0640-74f4-11ed-be5f-0242ac1c000c,30ffede8-74f4-11ed-9ec6-0242ac1c000c,19043716-74f5-11ed-b0b8-0242ac1c000c,35a0939a-74f7-11ed-a487-0242ac1c000c,8c053434-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
2261,4a1c06ae-74f4-11ed-be5f-0242ac1c000c,30ffee92-74f4-11ed-9ec6-0242ac1c000c,19043810-74f5-11ed-b0b8-0242ac1c000c,35a0943a-74f7-11ed-a487-0242ac1c000c,8c053498-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
2262,4a1c071c-74f4-11ed-be5f-0242ac1c000c,30ffef3c-74f4-11ed-9ec6-0242ac1c000c,190439be-74f5-11ed-b0b8-0242ac1c000c,35a094da-74f7-11ed-a487-0242ac1c000c,8c0534fc-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
2263,4a1c078a-74f4-11ed-be5f-0242ac1c000c,30ffefdc-74f4-11ed-9ec6-0242ac1c000c,19043afe-74f5-11ed-b0b8-0242ac1c000c,35a09570-74f7-11ed-a487-0242ac1c000c,8c053556-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
2264,4a1c07f8-74f4-11ed-be5f-0242ac1c000c,30fff07c-74f4-11ed-9ec6-0242ac1c000c,19043c0c-74f5-11ed-b0b8-0242ac1c000c,35a09610-74f7-11ed-a487-0242ac1c000c,8c0535ba-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
2265,4a1c085c-74f4-11ed-be5f-0242ac1c000c,30fff126-74f4-11ed-9ec6-0242ac1c000c,19043d10-74f5-11ed-b0b8-0242ac1c000c,35a096b0-74f7-11ed-a487-0242ac1c000c,8c05361e-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
2266,4a1c08d4-74f4-11ed-be5f-0242ac1c000c,30fff1d0-74f4-11ed-9ec6-0242ac1c000c,19043e0a-74f5-11ed-b0b8-0242ac1c000c,35a09746-74f7-11ed-a487-0242ac1c000c,8c053682-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
2267,4a1c09a6-74f4-11ed-be5f-0242ac1c000c,30fff270-74f4-11ed-9ec6-0242ac1c000c,19043ef0-74f5-11ed-b0b8-0242ac1c000c,35a0982c-74f7-11ed-a487-0242ac1c000c,8c0536f0-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
2268,4a1c0a1e-74f4-11ed-be5f-0242ac1c000c,30fff31a-74f4-11ed-9ec6-0242ac1c000c,19043fea-74f5-11ed-b0b8-0242ac1c000c,35a098e0-74f7-11ed-a487-0242ac1c000c,8c053754-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
2269,4a1c0a8c-74f4-11ed-be5f-0242ac1c000c,30fff3c4-74f4-11ed-9ec6-0242ac1c000c,190440ee-74f5-11ed-b0b8-0242ac1c000c,35a09980-74f7-11ed-a487-0242ac1c000c,8c0537b8-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
2270,4a1c0b04-74f4-11ed-be5f-0242ac1c000c,30fff46e-74f4-11ed-9ec6-0242ac1c000c,190441e8-74f5-11ed-b0b8-0242ac1c000c,35a09a2a-74f7-11ed-a487-0242ac1c000c,8c05381c-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
2271,4a1c0b72-74f4-11ed-be5f-0242ac1c000c,30fff50e-74f4-11ed-9ec6-0242ac1c000c,190442ec-74f5-11ed-b0b8-0242ac1c000c,35a09ade-74f7-11ed-a487-0242ac1c000c,8c053880-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
2272,4a1c0be0-74f4-11ed-be5f-0242ac1c000c,30fff5b8-74f4-11ed-9ec6-0242ac1c000c,190444a4-74f5-11ed-b0b8-0242ac1c000c,35a09b74-74f7-11ed-a487-0242ac1c000c,8c053902-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
2273,4a1c0c4e-74f4-11ed-be5f-0242ac1c000c,30fff66c-74f4-11ed-9ec6-0242ac1c000c,190445c6-74f5-11ed-b0b8-0242ac1c000c,35a09c14-74f7-11ed-a487-0242ac1c000c,8c05395c-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
2274,4a1c0cbc-74f4-11ed-be5f-0242ac1c000c,30fff716-74f4-11ed-9ec6-0242ac1c000c,190446ca-74f5-11ed-b0b8-0242ac1c000c,35a09caa-74f7-11ed-a487-0242ac1c000c,8c0539c0-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
2275,4a1c0d2a-74f4-11ed-be5f-0242ac1c000c,30fff7c0-74f4-11ed-9ec6-0242ac1c000c,190447ce-74f5-11ed-b0b8-0242ac1c000c,35a09d4a-74f7-11ed-a487-0242ac1c000c,8c053a24-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
2276,4a1c0da2-74f4-11ed-be5f-0242ac1c000c,30fff86a-74f4-11ed-9ec6-0242ac1c000c,190448c8-74f5-11ed-b0b8-0242ac1c000c,35a09df4-74f7-11ed-a487-0242ac1c000c,8c053a88-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
2277,4a1c0e10-74f4-11ed-be5f-0242ac1c000c,30fff95a-74f4-11ed-9ec6-0242ac1c000c,190449b8-74f5-11ed-b0b8-0242ac1c000c,35a09e8a-74f7-11ed-a487-0242ac1c000c,8c053ae2-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
2278,4a1c0e9c-74f4-11ed-be5f-0242ac1c000c,30fffa04-74f4-11ed-9ec6-0242ac1c000c,19044abc-74f5-11ed-b0b8-0242ac1c000c,35a09f20-74f7-11ed-a487-0242ac1c000c,8c053b46-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
2279,4a1c0f0a-74f4-11ed-be5f-0242ac1c000c,30fffaae-74f4-11ed-9ec6-0242ac1c000c,19044bc0-74f5-11ed-b0b8-0242ac1c000c,35a09fb6-74f7-11ed-a487-0242ac1c000c,8c053c40-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
2280,4a1c0f78-74f4-11ed-be5f-0242ac1c000c,30fffb44-74f4-11ed-9ec6-0242ac1c000c,19044cb0-74f5-11ed-b0b8-0242ac1c000c,35a0a056-74f7-11ed-a487-0242ac1c000c,8c053ce0-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
2281,4a1c0ff0-74f4-11ed-be5f-0242ac1c000c,30fffbee-74f4-11ed-9ec6-0242ac1c000c,19044d96-74f5-11ed-b0b8-0242ac1c000c,35a0a0ec-74f7-11ed-a487-0242ac1c000c,8c053d4e-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
2282,4a1c105e-74f4-11ed-be5f-0242ac1c000c,30fffca2-74f4-11ed-9ec6-0242ac1c000c,19044e90-74f5-11ed-b0b8-0242ac1c000c,35a0a182-74f7-11ed-a487-0242ac1c000c,8c053db2-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
2283,4a1c10cc-74f4-11ed-be5f-0242ac1c000c,30fffd56-74f4-11ed-9ec6-0242ac1c000c,19044f8a-74f5-11ed-b0b8-0242ac1c000c,35a0a20e-74f7-11ed-a487-0242ac1c000c,8c053e0c-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
2284,4a1c113a-74f4-11ed-be5f-0242ac1c000c,30fffe00-74f4-11ed-9ec6-0242ac1c000c,1904507a-74f5-11ed-b0b8-0242ac1c000c,35a0a2d6-74f7-11ed-a487-0242ac1c000c,8c053e70-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
2285,4a1c11a8-74f4-11ed-be5f-0242ac1c000c,30fffeaa-74f4-11ed-9ec6-0242ac1c000c,1904516a-74f5-11ed-b0b8-0242ac1c000c,35a0a33a-74f7-11ed-a487-0242ac1c000c,8c053eca-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
2286,4a1c122a-74f4-11ed-be5f-0242ac1c000c,30ffff4a-74f4-11ed-9ec6-0242ac1c000c,1904525a-74f5-11ed-b0b8-0242ac1c000c,35a0a394-74f7-11ed-a487-0242ac1c000c,8c053f2e-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
2287,4a1c1298-74f4-11ed-be5f-0242ac1c000c,30fffff4-74f4-11ed-9ec6-0242ac1c000c,19045340-74f5-11ed-b0b8-0242ac1c000c,35a0a3f8-74f7-11ed-a487-0242ac1c000c,8c053f92-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
2288,4a1c1306-74f4-11ed-be5f-0242ac1c000c,310000a8-74f4-11ed-9ec6-0242ac1c000c,1904544e-74f5-11ed-b0b8-0242ac1c000c,35a0a45c-74f7-11ed-a487-0242ac1c000c,8c053fec-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
2289,4a1c137e-74f4-11ed-be5f-0242ac1c000c,31000152-74f4-11ed-9ec6-0242ac1c000c,19045552-74f5-11ed-b0b8-0242ac1c000c,35a0a4b6-74f7-11ed-a487-0242ac1c000c,8c054078-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
2290,4a1c13ec-74f4-11ed-be5f-0242ac1c000c,31000206-74f4-11ed-9ec6-0242ac1c000c,19045656-74f5-11ed-b0b8-0242ac1c000c,35a0a51a-74f7-11ed-a487-0242ac1c000c,8c0540dc-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
2291,4a1c145a-74f4-11ed-be5f-0242ac1c000c,310002c4-74f4-11ed-9ec6-0242ac1c000c,190457d2-74f5-11ed-b0b8-0242ac1c000c,35a0a574-74f7-11ed-a487-0242ac1c000c,8c054136-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
2292,4a1c14c8-74f4-11ed-be5f-0242ac1c000c,31000378-74f4-11ed-9ec6-0242ac1c000c,190458d6-74f5-11ed-b0b8-0242ac1c000c,35a0a5d8-74f7-11ed-a487-0242ac1c000c,8c054244-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
2293,4a1c1536-74f4-11ed-be5f-0242ac1c000c,3100042c-74f4-11ed-9ec6-0242ac1c000c,190459c6-74f5-11ed-b0b8-0242ac1c000c,35a0a63c-74f7-11ed-a487-0242ac1c000c,8c0542a8-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
2294,4a1c15a4-74f4-11ed-be5f-0242ac1c000c,31000580-74f4-11ed-9ec6-0242ac1c000c,19045ab6-74f5-11ed-b0b8-0242ac1c000c,35a0a6a0-74f7-11ed-a487-0242ac1c000c,8c054316-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
2295,4a1c161c-74f4-11ed-be5f-0242ac1c000c,31000620-74f4-11ed-9ec6-0242ac1c000c,19045bba-74f5-11ed-b0b8-0242ac1c000c,35a0a704-74f7-11ed-a487-0242ac1c000c,8c05437a-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
2296,4a1c1680-74f4-11ed-be5f-0242ac1c000c,310006ca-74f4-11ed-9ec6-0242ac1c000c,19045caa-74f5-11ed-b0b8-0242ac1c000c,35a0a75e-74f7-11ed-a487-0242ac1c000c,8c0543de-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
2297,4a1c16f8-74f4-11ed-be5f-0242ac1c000c,3100077e-74f4-11ed-9ec6-0242ac1c000c,19045d9a-74f5-11ed-b0b8-0242ac1c000c,35a0a7c2-74f7-11ed-a487-0242ac1c000c,8c054442-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
2298,4a1c1766-74f4-11ed-be5f-0242ac1c000c,31000828-74f4-11ed-9ec6-0242ac1c000c,19045e94-74f5-11ed-b0b8-0242ac1c000c,35a0a81c-74f7-11ed-a487-0242ac1c000c,8c0544a6-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
2299,4a1c17d4-74f4-11ed-be5f-0242ac1c000c,31000dfa-74f4-11ed-9ec6-0242ac1c000c,19045f98-74f5-11ed-b0b8-0242ac1c000c,35a0a880-74f7-11ed-a487-0242ac1c000c,8c05450a-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
2300,4a1c184c-74f4-11ed-be5f-0242ac1c000c,31000ef4-74f4-11ed-9ec6-0242ac1c000c,19046088-74f5-11ed-b0b8-0242ac1c000c,35a0a8e4-74f7-11ed-a487-0242ac1c000c,8c05456e-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
2301,4a1c18d8-74f4-11ed-be5f-0242ac1c000c,31000fa8-74f4-11ed-9ec6-0242ac1c000c,19046182-74f5-11ed-b0b8-0242ac1c000c,35a0a9ac-74f7-11ed-a487-0242ac1c000c,8c0545dc-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
2302,4a1c1946-74f4-11ed-be5f-0242ac1c000c,31001052-74f4-11ed-9ec6-0242ac1c000c,1904627c-74f5-11ed-b0b8-0242ac1c000c,35a0aa42-74f7-11ed-a487-0242ac1c000c,8c054640-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
2303,4a1c19b4-74f4-11ed-be5f-0242ac1c000c,310010fc-74f4-11ed-9ec6-0242ac1c000c,1904638a-74f5-11ed-b0b8-0242ac1c000c,35a0aa9c-74f7-11ed-a487-0242ac1c000c,8c0546a4-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
2304,4a1c1a22-74f4-11ed-be5f-0242ac1c000c,310011b0-74f4-11ed-9ec6-0242ac1c000c,19046484-74f5-11ed-b0b8-0242ac1c000c,35a0ab00-74f7-11ed-a487-0242ac1c000c,8c054712-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
2305,4a1c1a90-74f4-11ed-be5f-0242ac1c000c,3100125a-74f4-11ed-9ec6-0242ac1c000c,19046574-74f5-11ed-b0b8-0242ac1c000c,35a0ab64-74f7-11ed-a487-0242ac1c000c,8c054780-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
2306,4a1c1b08-74f4-11ed-be5f-0242ac1c000c,31001340-74f4-11ed-9ec6-0242ac1c000c,19046664-74f5-11ed-b0b8-0242ac1c000c,35a0abc8-74f7-11ed-a487-0242ac1c000c,8c05480c-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
2307,4a1c1b76-74f4-11ed-be5f-0242ac1c000c,310013ea-74f4-11ed-9ec6-0242ac1c000c,1904675e-74f5-11ed-b0b8-0242ac1c000c,35a0ac2c-74f7-11ed-a487-0242ac1c000c,8c05487a-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
2308,4a1c1be4-74f4-11ed-be5f-0242ac1c000c,31001494-74f4-11ed-9ec6-0242ac1c000c,1904686c-74f5-11ed-b0b8-0242ac1c000c,35a0ac90-74f7-11ed-a487-0242ac1c000c,8c0548f2-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
2309,4a1c1c52-74f4-11ed-be5f-0242ac1c000c,3100153e-74f4-11ed-9ec6-0242ac1c000c,19046966-74f5-11ed-b0b8-0242ac1c000c,35a0acea-74f7-11ed-a487-0242ac1c000c,8c054956-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
2310,4a1c1d92-74f4-11ed-be5f-0242ac1c000c,310015e8-74f4-11ed-9ec6-0242ac1c000c,19046aec-74f5-11ed-b0b8-0242ac1c000c,35a0ad4e-74f7-11ed-a487-0242ac1c000c,8c0549ba-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
2311,4a1c1e1e-74f4-11ed-be5f-0242ac1c000c,3100169c-74f4-11ed-9ec6-0242ac1c000c,19046c22-74f5-11ed-b0b8-0242ac1c000c,35a0ada8-74f7-11ed-a487-0242ac1c000c,8c054a1e-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
2312,4a1c1e8c-74f4-11ed-be5f-0242ac1c000c,31001746-74f4-11ed-9ec6-0242ac1c000c,19046d26-74f5-11ed-b0b8-0242ac1c000c,35a0aede-74f7-11ed-a487-0242ac1c000c,8c054a8c-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
2313,4a1c1efa-74f4-11ed-be5f-0242ac1c000c,310017f0-74f4-11ed-9ec6-0242ac1c000c,19046e20-74f5-11ed-b0b8-0242ac1c000c,35a0af88-74f7-11ed-a487-0242ac1c000c,8c054af0-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
2314,4a1c1f68-74f4-11ed-be5f-0242ac1c000c,310018a4-74f4-11ed-9ec6-0242ac1c000c,19046f7e-74f5-11ed-b0b8-0242ac1c000c,35a0b01e-74f7-11ed-a487-0242ac1c000c,8c054b54-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
2315,4a1c1fd6-74f4-11ed-be5f-0242ac1c000c,3100194e-74f4-11ed-9ec6-0242ac1c000c,190470aa-74f5-11ed-b0b8-0242ac1c000c,35a0b0aa-74f7-11ed-a487-0242ac1c000c,8c054bb8-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
2316,4a1c204e-74f4-11ed-be5f-0242ac1c000c,310019f8-74f4-11ed-9ec6-0242ac1c000c,190471a4-74f5-11ed-b0b8-0242ac1c000c,35a0b208-74f7-11ed-a487-0242ac1c000c,8c054c26-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
2317,4a1c20c6-74f4-11ed-be5f-0242ac1c000c,31001ab6-74f4-11ed-9ec6-0242ac1c000c,19047294-74f5-11ed-b0b8-0242ac1c000c,35a0b29e-74f7-11ed-a487-0242ac1c000c,8c054c8a-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
2318,4a1c2134-74f4-11ed-be5f-0242ac1c000c,31001b6a-74f4-11ed-9ec6-0242ac1c000c,1904738e-74f5-11ed-b0b8-0242ac1c000c,35a0b384-74f7-11ed-a487-0242ac1c000c,8c054cee-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
2319,4a1c21a2-74f4-11ed-be5f-0242ac1c000c,31001c14-74f4-11ed-9ec6-0242ac1c000c,19047474-74f5-11ed-b0b8-0242ac1c000c,35a0b41a-74f7-11ed-a487-0242ac1c000c,8c054dc0-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
2320,4a1c2210-74f4-11ed-be5f-0242ac1c000c,31001cb4-74f4-11ed-9ec6-0242ac1c000c,19047564-74f5-11ed-b0b8-0242ac1c000c,35a0b4a6-74f7-11ed-a487-0242ac1c000c,8c054e1a-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
2321,4a1c227e-74f4-11ed-be5f-0242ac1c000c,31001d5e-74f4-11ed-9ec6-0242ac1c000c,1904765e-74f5-11ed-b0b8-0242ac1c000c,35a0b53c-74f7-11ed-a487-0242ac1c000c,8c054eb0-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
2322,4a1c22ec-74f4-11ed-be5f-0242ac1c000c,31001dfe-74f4-11ed-9ec6-0242ac1c000c,1904774e-74f5-11ed-b0b8-0242ac1c000c,35a0b5c8-74f7-11ed-a487-0242ac1c000c,8c054f0a-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
2323,4a1c235a-74f4-11ed-be5f-0242ac1c000c,31001e94-74f4-11ed-9ec6-0242ac1c000c,19047852-74f5-11ed-b0b8-0242ac1c000c,35a0b668-74f7-11ed-a487-0242ac1c000c,8c054f8c-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
2324,4a1c23c8-74f4-11ed-be5f-0242ac1c000c,31001f34-74f4-11ed-9ec6-0242ac1c000c,19047956-74f5-11ed-b0b8-0242ac1c000c,35a0b708-74f7-11ed-a487-0242ac1c000c,8c054ff0-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
2325,4a1c2436-74f4-11ed-be5f-0242ac1c000c,3100201a-74f4-11ed-9ec6-0242ac1c000c,19047a64-74f5-11ed-b0b8-0242ac1c000c,35a0b7b2-74f7-11ed-a487-0242ac1c000c,8c05504a-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
2326,4a1c24a4-74f4-11ed-be5f-0242ac1c000c,310020c4-74f4-11ed-9ec6-0242ac1c000c,19047b54-74f5-11ed-b0b8-0242ac1c000c,35a0b848-74f7-11ed-a487-0242ac1c000c,8c0550ae-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
2327,4a1c27b0-74f4-11ed-be5f-0242ac1c000c,3100248e-74f4-11ed-9ec6-0242ac1c000c,19047c3a-74f5-11ed-b0b8-0242ac1c000c,35a0b94c-74f7-11ed-a487-0242ac1c000c,8c055108-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
2328,4a1c283c-74f4-11ed-be5f-0242ac1c000c,3100256a-74f4-11ed-9ec6-0242ac1c000c,19047d20-74f5-11ed-b0b8-0242ac1c000c,35a0b9d8-74f7-11ed-a487-0242ac1c000c,8c05516c-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
2329,4a1c28b4-74f4-11ed-be5f-0242ac1c000c,3100260a-74f4-11ed-9ec6-0242ac1c000c,19047ea6-74f5-11ed-b0b8-0242ac1c000c,35a0ba6e-74f7-11ed-a487-0242ac1c000c,8c0551c6-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
2330,4a1c2922-74f4-11ed-be5f-0242ac1c000c,310026b4-74f4-11ed-9ec6-0242ac1c000c,19047fa0-74f5-11ed-b0b8-0242ac1c000c,35a0bafa-74f7-11ed-a487-0242ac1c000c,8c05522a-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
2331,4a1c2990-74f4-11ed-be5f-0242ac1c000c,3100275e-74f4-11ed-9ec6-0242ac1c000c,190480f4-74f5-11ed-b0b8-0242ac1c000c,35a0bb86-74f7-11ed-a487-0242ac1c000c,8c05528e-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
2332,4a1c29fe-74f4-11ed-be5f-0242ac1c000c,31002808-74f4-11ed-9ec6-0242ac1c000c,1904822a-74f5-11ed-b0b8-0242ac1c000c,35a0bc1c-74f7-11ed-a487-0242ac1c000c,8c0552e8-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
2333,4a1c2a6c-74f4-11ed-be5f-0242ac1c000c,310028bc-74f4-11ed-9ec6-0242ac1c000c,1904832e-74f5-11ed-b0b8-0242ac1c000c,35a0bcb2-74f7-11ed-a487-0242ac1c000c,8c05534c-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
2334,4a1c2ad0-74f4-11ed-be5f-0242ac1c000c,31002970-74f4-11ed-9ec6-0242ac1c000c,1904843c-74f5-11ed-b0b8-0242ac1c000c,35a0bd3e-74f7-11ed-a487-0242ac1c000c,8c0553a6-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
2335,4a1c2b3e-74f4-11ed-be5f-0242ac1c000c,31002a1a-74f4-11ed-9ec6-0242ac1c000c,1904852c-74f5-11ed-b0b8-0242ac1c000c,35a0be1a-74f7-11ed-a487-0242ac1c000c,8c055400-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
