,Id_IE,Nombre_IE,Correo_IE,Telefono_IE,Descrip_IE,Estado_IE,Tipo_IE
1801,4a17b270-74f4-11ed-be5f-0242ac1c000c,Universidad Rosario Esteban,rosario.esteban@hotmail.com,0925704171,Et placeat incidunt voluptatibus. Ipsum soluta libero neque et nihil occaecati.,Inactivo,Rural
1802,4a17b306-74f4-11ed-be5f-0242ac1c000c,Instituto Emilia Capdevila,emilia.capdevila@hotmail.com,0985481449,Reprehenderit quia accusamus accusantium iure. Animi vitae corporis quisquam nihil.,Inactivo,Rural
1803,4a17b388-74f4-11ed-be5f-0242ac1c000c,Universidad Pepe Falcón,pepe.falcón@hotmail.com,0918552497,Laborum dicta id corrupti rem sapiente nostrum. Asperiores dignissimos exercitationem neque facere. Soluta quae repellat quidem sint et magni.,Activo,Rural
1804,4a17b414-74f4-11ed-be5f-0242ac1c000c,Instituto Calisto Porras,calisto.porras@hotmail.com,0971271511,Magnam cumque totam quisquam quos maxime quibusdam. Veritatis quod aliquam accusamus molestiae cupiditate.,Inactivo,Rural
1805,4a17b4a0-74f4-11ed-be5f-0242ac1c000c,Universidad Damián Antón,damián.antón@hotmail.com,0963387201,Doloribus unde maxime mollitia necessitatibus laudantium in. Praesentium maxime ducimus reiciendis dolores. Nisi voluptas optio officia eveniet nihil.,Inactivo,Rural
1806,4a17b52c-74f4-11ed-be5f-0242ac1c000c,Instituto Rufino Pizarro,rufino.pizarro@hotmail.com,0908843301,Tempora velit earum quaerat. Quaerat reiciendis ipsam eius a dolores reiciendis.,Activo,Urbano
1807,4a17b5ae-74f4-11ed-be5f-0242ac1c000c,Universidad Arsenio Bejarano,arsenio.bejarano@hotmail.com,0900614321,Nesciunt cum consectetur praesentium pariatur. Aperiam maxime facere vel quaerat consequuntur quos.,Inactivo,Rural
1808,4a17b630-74f4-11ed-be5f-0242ac1c000c,Instituto Roberta Batalla,roberta.batalla@hotmail.com,0982846300,Maiores saepe laborum repellat sequi eaque provident. Optio quasi magni odio quia qui nemo illo.,Inactivo,Rural
1809,4a17b6b2-74f4-11ed-be5f-0242ac1c000c,Instituto Dani Amaya,dani.amaya@hotmail.com,0946615439,Rerum odio numquam tenetur. Ut praesentium quod animi dicta assumenda.,Activo,Urbano
1810,4a17b734-74f4-11ed-be5f-0242ac1c000c,Universidad Ariel Herranz,ariel.herranz@hotmail.com,0974744173,Vel perspiciatis ducimus animi labore consequatur. Mollitia laborum debitis corporis deserunt. Velit possimus mollitia sequi blanditiis.,Activo,Urbano
1811,4a17b7ac-74f4-11ed-be5f-0242ac1c000c,Instituto Rosa Torralba,rosa.torralba@hotmail.com,0900390890,Aut accusantium error ipsa velit quisquam. Numquam eos ab atque aliquam consequuntur ipsam. Officiis tempore eligendi omnis.,Activo,Urbano
1812,4a17b824-74f4-11ed-be5f-0242ac1c000c,Instituto Evangelina Báez,evangelina.báez@hotmail.com,0927751521,Minima labore itaque dicta alias nisi. Illo nostrum praesentium doloribus magni nulla dolor.,Activo,Urbano
1813,4a17b89c-74f4-11ed-be5f-0242ac1c000c,Universidad Mar Miranda,mar.miranda@hotmail.com,0910879479,Officiis exercitationem velit ab. Nulla molestiae dolorum at voluptate officia.,Activo,Rural
1814,4a17b914-74f4-11ed-be5f-0242ac1c000c,Universidad Hilda Sanmiguel,hilda.sanmiguel@hotmail.com,0980440010,Id sed velit vel animi quas. Quas architecto delectus autem. Itaque vitae est repellendus quibusdam fuga.,Activo,Rural
1815,4a17b98c-74f4-11ed-be5f-0242ac1c000c,Instituto Anselma Ayala,anselma.ayala@hotmail.com,0997798518,Adipisci non nisi magni possimus iste. Sed aspernatur nesciunt dolore laboriosam reprehenderit voluptatibus recusandae. Aliquid accusamus eveniet dolore corporis nostrum quis.,Inactivo,Urbano
1816,4a17ba0e-74f4-11ed-be5f-0242ac1c000c,Universidad Elpidio Izaguirre,elpidio.izaguirre@hotmail.com,0949102352,Unde id ipsum occaecati earum inventore. Amet quae delectus neque placeat inventore. Porro reprehenderit facere enim. Quia quod perspiciatis sed adipisci consequatur ipsum.,Activo,Rural
1817,4a17ba7c-74f4-11ed-be5f-0242ac1c000c,Universidad Isaac Ros,isaac.ros@hotmail.com,0951749147,Aperiam exercitationem quibusdam fugiat. Reprehenderit adipisci non tempora omnis alias error. Dicta aperiam dolorum voluptates impedit optio occaecati.,Activo,Rural
1818,4a17baf4-74f4-11ed-be5f-0242ac1c000c,Instituto Claudio Tejera,claudio.tejera@hotmail.com,0969525207,Provident inventore earum officiis id.,Activo,Urbano
1819,4a17bb62-74f4-11ed-be5f-0242ac1c000c,Instituto Manola Díaz,manola.díaz@hotmail.com,0933426592,Placeat ad qui iste velit suscipit. Harum quia ipsam deserunt illo quibusdam. Vero assumenda harum inventore.,Inactivo,Urbano
1820,4a17bbda-74f4-11ed-be5f-0242ac1c000c,Instituto Eloy Bayón,eloy.bayón@hotmail.com,0904618895,Amet inventore fugiat perspiciatis omnis ex.,Inactivo,Urbano
1821,4a17bc52-74f4-11ed-be5f-0242ac1c000c,Instituto Paulino Escolano,paulino.escolano@hotmail.com,0914015584,Quaerat aperiam iusto esse aspernatur dolores. Voluptatibus debitis nobis.,Inactivo,Rural
1822,4a17bcc0-74f4-11ed-be5f-0242ac1c000c,Universidad Lucho Espada,lucho.espada@hotmail.com,0911887546,Eos sint inventore voluptates expedita sapiente doloremque. Esse eos porro vitae optio vitae. Voluptatibus animi amet quidem placeat molestiae omnis.,Inactivo,Urbano
1823,4a17bd42-74f4-11ed-be5f-0242ac1c000c,Instituto Celestino Comas,celestino.comas@hotmail.com,0900091925,Dicta suscipit nostrum quia. Accusamus magnam mollitia neque sit odit. Tempore dolorum illo non optio provident.,Inactivo,Rural
1824,4a17bdba-74f4-11ed-be5f-0242ac1c000c,Instituto Jose Manuel Naranjo,jose manuel.naranjo@hotmail.com,0992737327,Unde nihil nulla ipsum reprehenderit minus. Recusandae odio vel nesciunt vel modi. Fugiat labore tempore cupiditate.,Inactivo,Urbano
1825,4a17be32-74f4-11ed-be5f-0242ac1c000c,Instituto Aitana Pombo,aitana.pombo@hotmail.com,0995897476,Eveniet dolorem quae labore asperiores commodi minima. Explicabo deleniti sunt suscipit totam. Magni cum dolorum enim.,Activo,Rural
1826,4a17bea0-74f4-11ed-be5f-0242ac1c000c,Universidad Encarnación García,encarnación.garcía@hotmail.com,0996401734,Provident reiciendis inventore ipsum odit tenetur est ipsam. Maiores laborum accusantium libero impedit quibusdam et.,Inactivo,Urbano
1827,4a17bf0e-74f4-11ed-be5f-0242ac1c000c,Instituto Ezequiel Navarrete,ezequiel.navarrete@hotmail.com,0955855723,Beatae dicta iure nobis. Provident qui adipisci fugiat hic quae dolorem. Similique error sapiente iure blanditiis perferendis sapiente.,Activo,Rural
1828,4a17c166-74f4-11ed-be5f-0242ac1c000c,Universidad Gustavo Colomer,gustavo.colomer@hotmail.com,0975452889,Possimus quibusdam quo optio commodi fuga alias. Nobis perspiciatis fuga iste exercitationem voluptates. Praesentium modi ducimus facilis.,Activo,Rural
1829,4a17c1f2-74f4-11ed-be5f-0242ac1c000c,Instituto Anselma Solís,anselma.solís@hotmail.com,0937687764,Explicabo ad eaque eius quibusdam. Quaerat voluptatum dolore odio culpa omnis. Magnam error voluptates minus possimus possimus.,Inactivo,Urbano
1830,4a17c26a-74f4-11ed-be5f-0242ac1c000c,Universidad Gastón Casal,gastón.casal@hotmail.com,0968205415,Nesciunt voluptatum blanditiis vitae atque. Sequi iste animi occaecati fugiat eligendi. Quis hic id dignissimos totam aspernatur. Aliquam iste aspernatur quibusdam.,Inactivo,Urbano
1831,4a17c2e2-74f4-11ed-be5f-0242ac1c000c,Instituto Rolando Borrás,rolando.borrás@hotmail.com,0910987231,Illum iure provident possimus fuga. Consequatur ratione delectus sunt ex eum delectus molestiae. Dolore dolorum iste. Recusandae modi repellat similique dignissimos.,Activo,Urbano
1832,4a17c35a-74f4-11ed-be5f-0242ac1c000c,Universidad Hugo Jerez,hugo.jerez@hotmail.com,0965784040,Error dignissimos consectetur doloremque ab architecto.,Activo,Rural
1833,4a17c440-74f4-11ed-be5f-0242ac1c000c,Instituto Jeremías Ocaña,jeremías.ocaña@hotmail.com,0964773782,Voluptate recusandae quae sint iusto rem. Et laudantium ducimus nisi rerum aliquid.,Inactivo,Rural
1834,4a17c4c2-74f4-11ed-be5f-0242ac1c000c,Instituto Isa Oliver,isa.oliver@hotmail.com,0989280071,Voluptate ea voluptate saepe autem. Mollitia illo error unde modi deserunt natus.,Inactivo,Urbano
1835,4a17c53a-74f4-11ed-be5f-0242ac1c000c,Instituto Tadeo Toro,tadeo.toro@hotmail.com,0983525856,Recusandae iusto ut eos quae in nostrum. Doloremque non suscipit consequuntur.,Activo,Rural
1836,4a17c5b2-74f4-11ed-be5f-0242ac1c000c,Universidad Ovidio Carrión,ovidio.carrión@hotmail.com,0921834663,Maiores laborum provident possimus nihil nam quaerat. Quia quibusdam doloremque cupiditate sint fugit. Minus ipsa debitis ipsa.,Activo,Urbano
1837,4a17c62a-74f4-11ed-be5f-0242ac1c000c,Universidad Baltasar Bas,baltasar.bas@hotmail.com,0941965695,Eum sint culpa assumenda sequi corrupti possimus animi. Maiores sunt exercitationem blanditiis.,Activo,Urbano
1838,4a17c6a2-74f4-11ed-be5f-0242ac1c000c,Universidad Gerardo Pardo,gerardo.pardo@hotmail.com,0957616059,Dolorum odio enim voluptate quas. Laborum fuga ipsa expedita dicta maxime molestiae. Corporis hic ipsum.,Inactivo,Urbano
1839,4a17c710-74f4-11ed-be5f-0242ac1c000c,Instituto Germán Soriano,germán.soriano@hotmail.com,0989608064,Ab nulla modi. Accusantium porro cum necessitatibus.,Activo,Rural
1840,4a17c77e-74f4-11ed-be5f-0242ac1c000c,Universidad Marcelino Romeu,marcelino.romeu@hotmail.com,0945644914,Nisi alias necessitatibus molestiae nam quo error. Vitae accusantium amet quaerat temporibus. Expedita asperiores saepe repudiandae commodi.,Activo,Rural
1841,4a17c7f6-74f4-11ed-be5f-0242ac1c000c,Instituto Guadalupe Zaragoza,guadalupe.zaragoza@hotmail.com,0987247617,Consequatur perspiciatis maiores dicta unde. Quisquam recusandae quos sit nemo cum.,Inactivo,Rural
1842,4a17c878-74f4-11ed-be5f-0242ac1c000c,Universidad Amelia Torrens,amelia.torrens@hotmail.com,0975513940,Qui dicta repudiandae officiis iusto at facilis. Mollitia eos amet veniam. Cumque facilis quisquam temporibus itaque sed maxime.,Inactivo,Urbano
1843,4a17c8f0-74f4-11ed-be5f-0242ac1c000c,Instituto Oriana Montaña,oriana.montaña@hotmail.com,0973310083,Distinctio id nostrum minima. Quasi similique perspiciatis consequuntur dolor. Ea animi quas facere officiis veritatis. Corporis assumenda quasi amet delectus accusamus omnis.,Activo,Rural
1844,4a17c968-74f4-11ed-be5f-0242ac1c000c,Instituto Espiridión Quevedo,espiridión.quevedo@hotmail.com,0987893275,Earum non ab illum harum. Quibusdam similique iste voluptates amet repudiandae.,Inactivo,Urbano
1845,4a17c9fe-74f4-11ed-be5f-0242ac1c000c,Instituto Curro Beltrán,curro.beltrán@hotmail.com,0943192519,Minus enim unde explicabo ut cum ipsum veritatis. Sed perferendis officiis earum similique repudiandae voluptatem saepe. Magnam possimus necessitatibus rerum iusto saepe illum.,Inactivo,Urbano
1846,4a17ca76-74f4-11ed-be5f-0242ac1c000c,Instituto Dominga Ávila,dominga.ávila@hotmail.com,0902934193,Cumque earum vero odio quasi. Accusantium corrupti porro assumenda. Quisquam quos possimus aspernatur.,Activo,Rural
1847,4a17caee-74f4-11ed-be5f-0242ac1c000c,Universidad Álvaro Cid,álvaro.cid@hotmail.com,0968072413,Consequatur praesentium ipsum similique. Quas libero repudiandae tempore soluta quis ad aperiam.,Inactivo,Rural
1848,4a17cb5c-74f4-11ed-be5f-0242ac1c000c,Universidad Mireia Duarte,mireia.duarte@hotmail.com,0941957065,Ratione vitae quam voluptatibus quam necessitatibus aliquid. Voluptas veritatis ab eveniet quisquam saepe. Molestiae laudantium a praesentium natus optio iure autem.,Activo,Urbano
1849,4a17cbca-74f4-11ed-be5f-0242ac1c000c,Universidad Ema Borja,ema.borja@hotmail.com,0935061888,Quod minima expedita reprehenderit veniam delectus ipsum. Quos veritatis ipsam quae officiis.,Activo,Rural
1850,4a17cc38-74f4-11ed-be5f-0242ac1c000c,Universidad María Belén Figueroa,maría belén.figueroa@hotmail.com,0911872199,Nihil aperiam voluptate doloremque soluta magnam. Voluptatum sed facilis incidunt minima eaque corrupti. Numquam voluptatem accusantium velit.,Activo,Rural
1851,4a17ccba-74f4-11ed-be5f-0242ac1c000c,Universidad Agapito Ibarra,agapito.ibarra@hotmail.com,0957869205,Reprehenderit exercitationem ea id est perspiciatis. Ex adipisci architecto incidunt. Doloribus harum nobis ipsum ratione rerum ex.,Activo,Rural
1852,4a17cd28-74f4-11ed-be5f-0242ac1c000c,Instituto Emilia Falcó,emilia.falcó@hotmail.com,0900283959,Explicabo assumenda atque repudiandae nulla. Deleniti illum aperiam iusto asperiores consequuntur porro. Ad atque harum voluptate accusamus inventore rerum.,Inactivo,Rural
1853,4a17cda0-74f4-11ed-be5f-0242ac1c000c,Universidad Adriana Granados,adriana.granados@hotmail.com,0904986666,Accusamus doloremque vero doloribus deserunt culpa cum. Et ab corporis necessitatibus nobis a ratione.,Activo,Urbano
1854,4a17ce0e-74f4-11ed-be5f-0242ac1c000c,Universidad Rómulo Alemany,rómulo.alemany@hotmail.com,0996517046,Occaecati esse tenetur exercitationem repellendus enim. Placeat error sequi ex maxime.,Inactivo,Rural
1855,4a17ce86-74f4-11ed-be5f-0242ac1c000c,Instituto Lucas Navarro,lucas.navarro@hotmail.com,0954691185,Illum facilis delectus repellendus modi soluta. Id eum consequuntur fuga et.,Activo,Rural
1856,4a17cefe-74f4-11ed-be5f-0242ac1c000c,Instituto Modesto Rocamora,modesto.rocamora@hotmail.com,0951435136,Neque eligendi praesentium sequi dignissimos nulla reprehenderit. Dolore aut culpa dicta vitae repudiandae iure. Fugiat consequuntur culpa doloribus.,Inactivo,Urbano
1857,4a17cf6c-74f4-11ed-be5f-0242ac1c000c,Universidad Silvia Ortega,silvia.ortega@hotmail.com,0925978839,Nobis quia commodi pariatur odio saepe nam. Architecto accusantium in a vero magnam. Quos facere explicabo. Vel pariatur fuga illo quo.,Inactivo,Urbano
1858,4a17d002-74f4-11ed-be5f-0242ac1c000c,Universidad Maricruz Borrego,maricruz.borrego@hotmail.com,0979155192,Debitis libero accusantium recusandae rem quae. Ratione magni amet illo nulla in voluptatem iste. Modi error nam ipsum non possimus qui.,Inactivo,Urbano
1859,4a17d070-74f4-11ed-be5f-0242ac1c000c,Universidad Ruben Lucas,ruben.lucas@hotmail.com,0957662975,Molestias ab maiores labore eius. Eum velit eveniet est temporibus cum.,Inactivo,Urbano
1860,4a17d14c-74f4-11ed-be5f-0242ac1c000c,Instituto Victor Farré,victor.farré@hotmail.com,0913541276,Molestias assumenda minus ut eaque provident corrupti labore. Debitis labore vel reprehenderit.,Inactivo,Rural
1861,4a17d1ce-74f4-11ed-be5f-0242ac1c000c,Universidad Eric Angulo,eric.angulo@hotmail.com,0932795828,Repellat consequatur ducimus a molestiae veniam nesciunt. Velit explicabo nam odio distinctio minus quos. Eaque dolorum quibusdam libero laborum in.,Activo,Urbano
1862,4a17d26e-74f4-11ed-be5f-0242ac1c000c,Universidad Olivia Mora,olivia.mora@hotmail.com,0907846314,Quos accusantium distinctio accusantium voluptatibus amet sunt. Sit accusamus hic sed amet in.,Inactivo,Urbano
1863,4a17d2f0-74f4-11ed-be5f-0242ac1c000c,Universidad Mario Ferrera,mario.ferrera@hotmail.com,0905101642,Laboriosam nesciunt voluptate libero perferendis repellendus iste quae. Enim similique vero assumenda explicabo repudiandae necessitatibus. Eveniet earum sed impedit dolorum molestiae sint.,Inactivo,Rural
1864,4a17d35e-74f4-11ed-be5f-0242ac1c000c,Instituto Jenny Gallardo,jenny.gallardo@hotmail.com,0961327397,Atque ipsam animi dolorum. Saepe repudiandae enim et repellendus iusto at. Itaque ducimus nam voluptates consequatur quia harum.,Inactivo,Urbano
1865,4a17d3cc-74f4-11ed-be5f-0242ac1c000c,Instituto Nydia Carrera,nydia.carrera@hotmail.com,0953437200,Deleniti sequi repellat exercitationem cum. Dolorem eveniet provident quae est. Earum debitis voluptatum asperiores consectetur veritatis aut est.,Inactivo,Urbano
1866,4a17d444-74f4-11ed-be5f-0242ac1c000c,Instituto Teodoro Arnal,teodoro.arnal@hotmail.com,0950327800,Totam beatae dignissimos praesentium dolorum. Natus excepturi et fugiat. Accusamus sint esse ea.,Inactivo,Rural
1867,4a17d4c6-74f4-11ed-be5f-0242ac1c000c,Universidad Mateo Tovar,mateo.tovar@hotmail.com,0994991758,Autem recusandae aliquid placeat aliquam corporis. Nihil totam reprehenderit minima aperiam.,Inactivo,Rural
1868,4a17d53e-74f4-11ed-be5f-0242ac1c000c,Universidad Nayara Salvà,nayara.salvà@hotmail.com,0938037269,Deleniti quod dignissimos consectetur asperiores inventore possimus. Cumque nam aut ipsam. Et necessitatibus commodi molestiae temporibus voluptate numquam.,Inactivo,Urbano
1869,4a17d5b6-74f4-11ed-be5f-0242ac1c000c,Instituto Primitiva Enríquez,primitiva.enríquez@hotmail.com,0911990091,Neque impedit consectetur expedita commodi assumenda voluptas. Et repellat sequi velit nobis dicta fugit.,Inactivo,Urbano
1870,4a17d62e-74f4-11ed-be5f-0242ac1c000c,Instituto Pía Borrego,pía.borrego@hotmail.com,0990557866,Sint quisquam voluptatibus eos voluptates. Ullam eos beatae animi culpa.,Activo,Urbano
1871,4a17d6a6-74f4-11ed-be5f-0242ac1c000c,Instituto Trinidad Grau,trinidad.grau@hotmail.com,0985970401,Adipisci cupiditate tempore voluptas voluptas iste. Error fugit recusandae perferendis blanditiis consequatur. Beatae impedit a saepe.,Activo,Rural
1872,4a1a1902-74f4-11ed-be5f-0242ac1c000c,Universidad Ángela Marí,ángela.marí@hotmail.com,0928681478,Nostrum occaecati provident ipsa labore ipsa tenetur. Asperiores dolorem quod iste. Modi tempore sed eveniet. Iusto occaecati maxime fugit necessitatibus perspiciatis consectetur.,Inactivo,Urbano
1873,4a1a1aba-74f4-11ed-be5f-0242ac1c000c,Universidad José Luis Villalba,josé luis.villalba@hotmail.com,0966109738,Doloribus modi laudantium velit. Placeat quasi dolor ullam sed voluptatem rerum.,Activo,Urbano
1874,4a1a1b82-74f4-11ed-be5f-0242ac1c000c,Instituto Xavier Gómez,xavier.gómez@hotmail.com,0934604566,Saepe impedit cupiditate nam tempore unde minus. Iste aspernatur consectetur voluptate explicabo odit. Laudantium provident beatae facilis minima voluptate itaque.,Inactivo,Urbano
1875,4a1a1c2c-74f4-11ed-be5f-0242ac1c000c,Instituto Ciriaco Sanmartín,ciriaco.sanmartín@hotmail.com,0954808113,Enim magnam placeat unde. Numquam autem libero facere laborum commodi.,Activo,Urbano
1876,4a1a1ccc-74f4-11ed-be5f-0242ac1c000c,Instituto Olga Valenciano,olga.valenciano@hotmail.com,0925497322,Nam dolore mollitia soluta. Harum non fuga iste molestiae. Aperiam provident ut molestiae earum.,Activo,Urbano
1877,4a1a1d6c-74f4-11ed-be5f-0242ac1c000c,Universidad Juan Salgado,juan.salgado@hotmail.com,0904944268,Nemo consequatur incidunt quis autem impedit. Ipsam incidunt qui ullam.,Inactivo,Rural
1878,4a1a1e0c-74f4-11ed-be5f-0242ac1c000c,Universidad Francisco Jose Pagès,francisco jose.pagès@hotmail.com,0947959669,Architecto doloremque vero saepe. Similique aliquam provident aliquam hic. Qui suscipit pariatur eum officiis dolore. Distinctio aut excepturi excepturi delectus temporibus ab.,Inactivo,Rural
1879,4a1a1e8e-74f4-11ed-be5f-0242ac1c000c,Universidad Sancho Duarte,sancho.duarte@hotmail.com,0909515274,Amet aliquam rerum explicabo. Quam veniam quaerat atque nisi eos. Natus nostrum et sed tempore.,Activo,Rural
1880,4a1a1f1a-74f4-11ed-be5f-0242ac1c000c,Instituto Conrado Gilabert,conrado.gilabert@hotmail.com,0977001570,Consequatur tempora reprehenderit inventore quam pariatur iusto. Impedit pariatur necessitatibus.,Inactivo,Urbano
1881,4a1a1fb0-74f4-11ed-be5f-0242ac1c000c,Universidad Isabel Infante,isabel.infante@hotmail.com,0972600092,Error officia ipsum atque in qui. Numquam architecto quam consectetur quibusdam amet. Similique esse totam saepe ipsum dolores.,Activo,Urbano
1882,4a1a2046-74f4-11ed-be5f-0242ac1c000c,Universidad Reinaldo Moles,reinaldo.moles@hotmail.com,0935392717,Corrupti nulla quisquam facere vitae porro. Aut odio doloribus explicabo. Id sequi quasi repellat dolores architecto. Corporis sit enim illo eligendi veritatis.,Activo,Urbano
1883,4a1a2244-74f4-11ed-be5f-0242ac1c000c,Instituto Pepita Izquierdo,pepita.izquierdo@hotmail.com,0990826429,Et earum adipisci pariatur debitis voluptate amet temporibus. Aliquam beatae facilis. Labore minima vero porro voluptatem repellendus velit iure. Ipsum quos culpa fugiat unde natus.,Inactivo,Rural
1884,4a1a232a-74f4-11ed-be5f-0242ac1c000c,Instituto Ruben Bas,ruben.bas@hotmail.com,0901650821,Fugit distinctio alias autem eos minus. Est atque corrupti eaque. Soluta neque maxime maxime. Laboriosam numquam laborum tenetur odio.,Inactivo,Urbano
1885,4a1a23de-74f4-11ed-be5f-0242ac1c000c,Universidad Dorotea Jimenez,dorotea.jimenez@hotmail.com,0950316483,Voluptates nobis quia tenetur placeat nisi. Esse illo repellat veniam quidem porro iusto. Sequi neque aliquam ex.,Activo,Rural
1886,4a1a247e-74f4-11ed-be5f-0242ac1c000c,Universidad Marco Higueras,marco.higueras@hotmail.com,0986171552,Vero accusamus officia sequi molestias facere vitae exercitationem. Veniam laboriosam reiciendis explicabo.,Inactivo,Urbano
1887,4a1a2514-74f4-11ed-be5f-0242ac1c000c,Instituto Abraham Berrocal,abraham.berrocal@hotmail.com,0998246590,Nulla repellat iste a doloremque. Dolores labore adipisci deserunt magnam assumenda nemo.,Activo,Rural
1888,4a1a25be-74f4-11ed-be5f-0242ac1c000c,Universidad Jose Ramón Mascaró,jose ramón.mascaró@hotmail.com,0909863495,Fugit possimus nesciunt accusamus natus. Doloribus tenetur totam quibusdam illum. Architecto velit deleniti quae facilis. Maxime quos tenetur vitae architecto aliquid id qui.,Inactivo,Rural
1889,4a1a2654-74f4-11ed-be5f-0242ac1c000c,Instituto Sabina Sevilla,sabina.sevilla@hotmail.com,0964927052,Quasi eligendi dolor sint velit eius.,Activo,Urbano
1890,4a1a26ea-74f4-11ed-be5f-0242ac1c000c,Universidad Beatriz Acuña,beatriz.acuña@hotmail.com,0962935129,Aliquid aperiam cum neque esse. Rerum commodi quaerat consectetur rem modi beatae. Magnam maxime placeat non odio nihil voluptas.,Inactivo,Rural
1891,4a1a2776-74f4-11ed-be5f-0242ac1c000c,Instituto Elisa Mendoza,elisa.mendoza@hotmail.com,0974204924,Maxime quidem rem a expedita ab ipsa. Repudiandae quasi architecto non quibusdam.,Inactivo,Urbano
1892,4a1a280c-74f4-11ed-be5f-0242ac1c000c,Instituto Cecilio Acedo,cecilio.acedo@hotmail.com,0973039808,Velit fugiat modi modi consequatur iusto. Animi ullam corporis quaerat repudiandae incidunt. Minus omnis qui voluptatum corporis.,Activo,Urbano
1893,4a1a28a2-74f4-11ed-be5f-0242ac1c000c,Universidad Vilma Polo,vilma.polo@hotmail.com,0940637181,Possimus ab placeat reiciendis maiores sequi sit. Voluptatem placeat possimus rem ullam quas omnis.,Inactivo,Rural
1894,4a1a2938-74f4-11ed-be5f-0242ac1c000c,Universidad Marisa Plana,marisa.plana@hotmail.com,0935266810,Itaque ab consequuntur optio labore. Harum quas eos beatae. Maiores beatae assumenda velit sequi.,Inactivo,Urbano
1895,4a1a29c4-74f4-11ed-be5f-0242ac1c000c,Instituto Aristides Diéguez,aristides.diéguez@hotmail.com,0975064218,Aspernatur ipsam cumque. Officiis adipisci adipisci dicta molestias eaque.,Activo,Urbano
1896,4a1a2a5a-74f4-11ed-be5f-0242ac1c000c,Universidad Demetrio Boada,demetrio.boada@hotmail.com,0971290975,Error veritatis laboriosam aliquid porro autem veritatis. Veritatis accusantium molestias illum eaque deserunt corrupti quos.,Activo,Rural
1897,4a1a2af0-74f4-11ed-be5f-0242ac1c000c,Instituto Osvaldo Cerdá,osvaldo.cerdá@hotmail.com,0961078995,Ipsum illum ipsum distinctio. Officia debitis cupiditate earum unde. Quisquam placeat tempore quis earum accusantium.,Inactivo,Rural
1898,4a1a2b7c-74f4-11ed-be5f-0242ac1c000c,Instituto Juliana Villaverde,juliana.villaverde@hotmail.com,0915457427,Assumenda odio voluptatibus magnam est consectetur quod. Minima tenetur quisquam enim.,Inactivo,Urbano
1899,4a1a2c12-74f4-11ed-be5f-0242ac1c000c,Universidad Cayetano Expósito,cayetano.expósito@hotmail.com,0972709175,Adipisci suscipit animi nemo quaerat tenetur. Libero tempora adipisci quae.,Inactivo,Urbano
1900,4a1a2cbc-74f4-11ed-be5f-0242ac1c000c,Universidad Gastón Barros,gastón.barros@hotmail.com,0989088020,Voluptas sed voluptates quod voluptatem accusamus ratione maiores. Ea earum ex quas.,Activo,Rural
1901,4a1a2d52-74f4-11ed-be5f-0242ac1c000c,Instituto Celestina Alegre,celestina.alegre@hotmail.com,0981762110,Nam fugiat doloribus dolore assumenda architecto. Temporibus commodi quis distinctio culpa ducimus quibusdam. Velit aliquid repellat. Tempora cupiditate natus architecto hic rem ullam.,Inactivo,Urbano
1902,4a1a2de8-74f4-11ed-be5f-0242ac1c000c,Universidad Lucho Benítez,lucho.benítez@hotmail.com,0962239871,Laudantium occaecati magnam quaerat. Aspernatur assumenda maxime at. Earum consequuntur qui repudiandae aperiam. Corrupti repudiandae fugit porro.,Activo,Urbano
1903,4a1a2e74-74f4-11ed-be5f-0242ac1c000c,Instituto Aránzazu Atienza,aránzazu.atienza@hotmail.com,0941969529,Veritatis delectus eius illum. Ipsam ducimus exercitationem magnam est. Commodi error odit dolore qui. Animi accusantium dignissimos eaque quae suscipit.,Activo,Rural
1904,4a1a2f0a-74f4-11ed-be5f-0242ac1c000c,Instituto Emelina Prado,emelina.prado@hotmail.com,0977282059,Quidem nisi voluptatibus distinctio suscipit. Voluptates similique reprehenderit cum aperiam reiciendis esse corrupti.,Activo,Urbano
1905,4a1a2fa0-74f4-11ed-be5f-0242ac1c000c,Universidad Candelaria Barba,candelaria.barba@hotmail.com,0988034516,Necessitatibus error officiis debitis nobis totam illo. Incidunt corrupti hic laboriosam aspernatur nemo nisi. Beatae voluptates autem ex.,Activo,Urbano
1906,4a1a3040-74f4-11ed-be5f-0242ac1c000c,Universidad Remigio Piñeiro,remigio.piñeiro@hotmail.com,0927934988,Hic provident quaerat at. Sequi blanditiis fugit facere.,Inactivo,Urbano
1907,4a1a30d6-74f4-11ed-be5f-0242ac1c000c,Universidad Emperatriz Jiménez,emperatriz.jiménez@hotmail.com,0951406848,Error aliquid enim veniam. Ratione ut sed voluptatum quo quasi.,Activo,Urbano
1908,4a1a316c-74f4-11ed-be5f-0242ac1c000c,Universidad Rufino Valera,rufino.valera@hotmail.com,0986144606,Nulla dolor voluptatem cum. Rerum inventore quo nam.,Activo,Urbano
1909,4a1a3202-74f4-11ed-be5f-0242ac1c000c,Instituto Diana Tovar,diana.tovar@hotmail.com,0975384193,Reiciendis est repellendus quaerat amet. Sint aliquid tempore nam quasi quos nostrum. Eaque facilis esse qui quos perferendis non possimus.,Inactivo,Rural
