,ID_Exa,Fecha_Exa,Estado_Exa,Puntaje_Exa
2409,8c2e72a2-74f4-11ed-9ddf-0242ac1c000c,2022-02-02,Activo,648
2410,8c2e734c-74f4-11ed-9ddf-0242ac1c000c,2022-08-28,Activo,725
2411,8c2e7400-74f4-11ed-9ddf-0242ac1c000c,2022-05-03,Activo,871
2412,8c2e74b4-74f4-11ed-9ddf-0242ac1c000c,2022-05-15,Inactivo,987
2413,8c2e755e-74f4-11ed-9ddf-0242ac1c000c,2022-10-08,Activo,580
2414,8c2e7630-74f4-11ed-9ddf-0242ac1c000c,2022-03-11,Activo,537
2415,8c2e76ee-74f4-11ed-9ddf-0242ac1c000c,2022-10-30,Inactivo,616
2416,8c2e77a2-74f4-11ed-9ddf-0242ac1c000c,2022-08-18,Inactivo,609
2417,8c2e7856-74f4-11ed-9ddf-0242ac1c000c,2022-04-02,Activo,896
2418,8c2e790a-74f4-11ed-9ddf-0242ac1c000c,2022-11-26,Inactivo,894
2419,8c2e79be-74f4-11ed-9ddf-0242ac1c000c,2022-11-24,Activo,777
2420,8c2e7a68-74f4-11ed-9ddf-0242ac1c000c,2022-02-07,Inactivo,782
2421,8c2e7b1c-74f4-11ed-9ddf-0242ac1c000c,2022-08-16,Activo,944
2422,8c2e7bda-74f4-11ed-9ddf-0242ac1c000c,2022-03-23,Activo,875
2423,8c2e7c70-74f4-11ed-9ddf-0242ac1c000c,2022-08-15,Activo,452
2424,8c2e7cfc-74f4-11ed-9ddf-0242ac1c000c,2022-05-25,Activo,436
2425,8c2e7d9c-74f4-11ed-9ddf-0242ac1c000c,2022-05-04,Activo,807
2426,8c2e7e50-74f4-11ed-9ddf-0242ac1c000c,2022-08-10,Activo,771
2427,8c2e7efa-74f4-11ed-9ddf-0242ac1c000c,2022-07-11,Activo,948
2428,8c2e7f9a-74f4-11ed-9ddf-0242ac1c000c,2022-07-28,Activo,845
2429,8c2e8044-74f4-11ed-9ddf-0242ac1c000c,2022-01-01,Activo,569
2430,8c2e80ee-74f4-11ed-9ddf-0242ac1c000c,2022-11-20,Inactivo,922
2431,8c2e8198-74f4-11ed-9ddf-0242ac1c000c,2022-01-16,Inactivo,664
2432,8c2e82c4-74f4-11ed-9ddf-0242ac1c000c,2022-02-09,Inactivo,495
2433,8c2e83dc-74f4-11ed-9ddf-0242ac1c000c,2022-04-10,Inactivo,936
2434,8c2e8486-74f4-11ed-9ddf-0242ac1c000c,2022-08-12,Inactivo,875
2435,8c2e853a-74f4-11ed-9ddf-0242ac1c000c,2022-07-12,Inactivo,930
2436,8c2e8620-74f4-11ed-9ddf-0242ac1c000c,2022-05-26,Inactivo,437
2437,8c2e86d4-74f4-11ed-9ddf-0242ac1c000c,2022-09-01,Inactivo,414
2438,8c2e877e-74f4-11ed-9ddf-0242ac1c000c,2022-02-15,Activo,915
2439,8c2e8828-74f4-11ed-9ddf-0242ac1c000c,2022-02-20,Inactivo,537
2440,8c2e88dc-74f4-11ed-9ddf-0242ac1c000c,2022-03-19,Activo,876
2441,8c2e8986-74f4-11ed-9ddf-0242ac1c000c,2022-04-01,Activo,858
2442,8c2e8a30-74f4-11ed-9ddf-0242ac1c000c,2022-11-30,Activo,727
2443,8c2e8ae4-74f4-11ed-9ddf-0242ac1c000c,2022-04-30,Activo,927
2444,8c2e8b8e-74f4-11ed-9ddf-0242ac1c000c,2022-10-08,Inactivo,833
2445,8c2e8c42-74f4-11ed-9ddf-0242ac1c000c,2022-06-05,Activo,406
2446,8c2e8cf6-74f4-11ed-9ddf-0242ac1c000c,2022-01-03,Inactivo,648
2447,8c2e8da0-74f4-11ed-9ddf-0242ac1c000c,2022-08-16,Activo,582
2448,8c2e8e4a-74f4-11ed-9ddf-0242ac1c000c,2022-04-28,Activo,994
2449,8c2e8ef4-74f4-11ed-9ddf-0242ac1c000c,2022-06-07,Inactivo,730
2450,8c2e8f9e-74f4-11ed-9ddf-0242ac1c000c,2022-06-28,Inactivo,852
2451,8c2e9052-74f4-11ed-9ddf-0242ac1c000c,2022-08-24,Inactivo,563
2452,8c2e9106-74f4-11ed-9ddf-0242ac1c000c,2022-08-03,Activo,443
2453,8c2e91ba-74f4-11ed-9ddf-0242ac1c000c,2022-04-14,Activo,414
2454,8c2e926e-74f4-11ed-9ddf-0242ac1c000c,2022-01-29,Activo,697
2455,8c2e9318-74f4-11ed-9ddf-0242ac1c000c,2022-10-08,Inactivo,599
2456,8c2e93cc-74f4-11ed-9ddf-0242ac1c000c,2022-10-25,Inactivo,893
2457,8c2e9476-74f4-11ed-9ddf-0242ac1c000c,2022-06-09,Activo,441
2458,8c2e9520-74f4-11ed-9ddf-0242ac1c000c,2022-04-13,Activo,774
2459,8c2e95d4-74f4-11ed-9ddf-0242ac1c000c,2022-10-08,Activo,701
2460,8c2e9688-74f4-11ed-9ddf-0242ac1c000c,2022-08-19,Inactivo,917
2461,8c2e9732-74f4-11ed-9ddf-0242ac1c000c,2022-01-05,Activo,481
2462,8c2e97dc-74f4-11ed-9ddf-0242ac1c000c,2022-08-15,Inactivo,717
2463,8c2e9890-74f4-11ed-9ddf-0242ac1c000c,2022-07-12,Inactivo,586
2464,8c2e9944-74f4-11ed-9ddf-0242ac1c000c,2022-08-20,Inactivo,740
2465,8c2e99f8-74f4-11ed-9ddf-0242ac1c000c,2022-05-21,Inactivo,776
2466,8c2e9aa2-74f4-11ed-9ddf-0242ac1c000c,2022-01-19,Inactivo,899
2467,8c2e9c0a-74f4-11ed-9ddf-0242ac1c000c,2022-02-10,Inactivo,530
2468,8c2e9cd2-74f4-11ed-9ddf-0242ac1c000c,2022-08-21,Inactivo,681
2469,8c2e9d7c-74f4-11ed-9ddf-0242ac1c000c,2022-08-02,Activo,994
2470,8c2e9e30-74f4-11ed-9ddf-0242ac1c000c,2022-07-09,Inactivo,745
2471,8c2e9eda-74f4-11ed-9ddf-0242ac1c000c,2022-02-11,Activo,519
2472,8c2e9f84-74f4-11ed-9ddf-0242ac1c000c,2022-10-13,Inactivo,497
2473,8c2ea038-74f4-11ed-9ddf-0242ac1c000c,2022-03-18,Activo,415
2474,8c2ea0e2-74f4-11ed-9ddf-0242ac1c000c,2022-11-28,Activo,974
2475,8c2ea196-74f4-11ed-9ddf-0242ac1c000c,2022-04-23,Inactivo,812
2476,8c2ea24a-74f4-11ed-9ddf-0242ac1c000c,2022-10-10,Inactivo,536
2477,8c2ea2fe-74f4-11ed-9ddf-0242ac1c000c,2022-10-22,Inactivo,985
2478,8c2ea3b2-74f4-11ed-9ddf-0242ac1c000c,2022-06-14,Inactivo,545
2479,8c2ea466-74f4-11ed-9ddf-0242ac1c000c,2022-09-22,Activo,409
2480,8c2ea51a-74f4-11ed-9ddf-0242ac1c000c,2022-01-03,Inactivo,778
2481,8c2ea5ce-74f4-11ed-9ddf-0242ac1c000c,2022-11-22,Inactivo,876
2482,8c2ea678-74f4-11ed-9ddf-0242ac1c000c,2022-09-10,Activo,591
2483,8c2ea722-74f4-11ed-9ddf-0242ac1c000c,2022-11-19,Inactivo,800
2484,8c2ea7cc-74f4-11ed-9ddf-0242ac1c000c,2022-03-04,Inactivo,537
2485,8c2ea8d0-74f4-11ed-9ddf-0242ac1c000c,2022-02-18,Inactivo,983
2486,8c2eadf8-74f4-11ed-9ddf-0242ac1c000c,2022-02-04,Inactivo,662
2487,8c2eaede-74f4-11ed-9ddf-0242ac1c000c,2022-10-28,Activo,701
2488,8c2eaf88-74f4-11ed-9ddf-0242ac1c000c,2022-07-14,Activo,580
2489,8c2eb03c-74f4-11ed-9ddf-0242ac1c000c,2022-11-06,Activo,950
2490,8c2eb0e6-74f4-11ed-9ddf-0242ac1c000c,2022-08-11,Inactivo,510
2491,8c2eb190-74f4-11ed-9ddf-0242ac1c000c,2022-10-20,Activo,993
2492,8c2eb23a-74f4-11ed-9ddf-0242ac1c000c,2022-06-13,Inactivo,955
2493,8c2eb2e4-74f4-11ed-9ddf-0242ac1c000c,2022-06-17,Inactivo,755
2494,8c2eb38e-74f4-11ed-9ddf-0242ac1c000c,2022-02-22,Activo,436
2495,8c2eb438-74f4-11ed-9ddf-0242ac1c000c,2022-07-04,Inactivo,618
2496,8c2eb4ec-74f4-11ed-9ddf-0242ac1c000c,2022-05-03,Inactivo,484
2497,8c2eb596-74f4-11ed-9ddf-0242ac1c000c,2022-03-02,Activo,829
2498,8c2eb672-74f4-11ed-9ddf-0242ac1c000c,2022-01-29,Activo,813
2499,8c2eb744-74f4-11ed-9ddf-0242ac1c000c,2022-01-29,Activo,586
2500,8c2eb7ee-74f4-11ed-9ddf-0242ac1c000c,2022-04-03,Activo,842
2501,8c2eb8a2-74f4-11ed-9ddf-0242ac1c000c,2022-11-19,Activo,416
2502,8c2eb956-74f4-11ed-9ddf-0242ac1c000c,2022-10-24,Activo,922
2503,8c2eba0a-74f4-11ed-9ddf-0242ac1c000c,2022-09-04,Activo,779
2504,8c2ebab4-74f4-11ed-9ddf-0242ac1c000c,2022-06-11,Activo,489
2505,8c2ebb68-74f4-11ed-9ddf-0242ac1c000c,2022-04-11,Activo,533
2506,8c2ebc12-74f4-11ed-9ddf-0242ac1c000c,2022-06-27,Activo,597
2507,8c2ebcbc-74f4-11ed-9ddf-0242ac1c000c,2022-10-13,Activo,454
2508,8c2ebd70-74f4-11ed-9ddf-0242ac1c000c,2022-07-10,Inactivo,789
2509,8c2ebe24-74f4-11ed-9ddf-0242ac1c000c,2022-10-01,Activo,420
2510,8c2ebece-74f4-11ed-9ddf-0242ac1c000c,2022-05-14,Activo,616
2511,8c2ebf82-74f4-11ed-9ddf-0242ac1c000c,2022-01-27,Inactivo,741
2512,8c2ec036-74f4-11ed-9ddf-0242ac1c000c,2022-02-16,Inactivo,809
2513,8c2ec0e0-74f4-11ed-9ddf-0242ac1c000c,2022-07-19,Activo,532
2514,8c2ec18a-74f4-11ed-9ddf-0242ac1c000c,2022-03-19,Activo,998
2515,8c2ec23e-74f4-11ed-9ddf-0242ac1c000c,2022-04-10,Activo,770
2516,8c2ec2f2-74f4-11ed-9ddf-0242ac1c000c,2022-09-17,Activo,691
2517,8c2ec39c-74f4-11ed-9ddf-0242ac1c000c,2022-04-13,Activo,914
2518,8c2ec450-74f4-11ed-9ddf-0242ac1c000c,2022-01-05,Activo,540
2519,8c2ec4fa-74f4-11ed-9ddf-0242ac1c000c,2022-09-09,Inactivo,704
2520,8c2ec5ae-74f4-11ed-9ddf-0242ac1c000c,2022-06-21,Activo,732
2521,8c2ec658-74f4-11ed-9ddf-0242ac1c000c,2022-03-28,Inactivo,617
2522,8c2ec70c-74f4-11ed-9ddf-0242ac1c000c,2022-04-03,Activo,745
2523,8c2ec7ac-74f4-11ed-9ddf-0242ac1c000c,2022-10-20,Inactivo,860
2524,8c2ec860-74f4-11ed-9ddf-0242ac1c000c,2022-05-17,Inactivo,492
2525,8c2ec914-74f4-11ed-9ddf-0242ac1c000c,2022-11-23,Inactivo,648
2526,8c2ec9c8-74f4-11ed-9ddf-0242ac1c000c,2022-06-06,Inactivo,607
2527,8c2eca7c-74f4-11ed-9ddf-0242ac1c000c,2022-01-30,Activo,931
2528,8c2ecb26-74f4-11ed-9ddf-0242ac1c000c,2022-07-03,Inactivo,611
2529,8c2ecbd0-74f4-11ed-9ddf-0242ac1c000c,2022-01-25,Activo,858
2530,8c2ecc84-74f4-11ed-9ddf-0242ac1c000c,2022-05-08,Inactivo,608
2531,8c2ecd38-74f4-11ed-9ddf-0242ac1c000c,2022-07-27,Activo,606
2532,8c2ecde2-74f4-11ed-9ddf-0242ac1c000c,2022-03-17,Inactivo,748
2533,8c2ece96-74f4-11ed-9ddf-0242ac1c000c,2022-11-04,Inactivo,791
2534,8c2ecf4a-74f4-11ed-9ddf-0242ac1c000c,2022-04-21,Activo,409
2535,8c2ecff4-74f4-11ed-9ddf-0242ac1c000c,2022-05-03,Activo,932
2536,8c2ed198-74f4-11ed-9ddf-0242ac1c000c,2022-01-05,Activo,633
2537,8c2ed26a-74f4-11ed-9ddf-0242ac1c000c,2022-07-20,Activo,428
2538,8c2ed314-74f4-11ed-9ddf-0242ac1c000c,2022-05-01,Activo,459
2539,8c2ed3be-74f4-11ed-9ddf-0242ac1c000c,2022-03-24,Activo,740
2540,8c2ed468-74f4-11ed-9ddf-0242ac1c000c,2022-01-10,Activo,667
2541,8c2ed512-74f4-11ed-9ddf-0242ac1c000c,2022-07-06,Inactivo,441
2542,8c2ed5bc-74f4-11ed-9ddf-0242ac1c000c,2022-10-15,Activo,679
2543,8c2ed670-74f4-11ed-9ddf-0242ac1c000c,2022-05-16,Inactivo,455
2544,8c2ed724-74f4-11ed-9ddf-0242ac1c000c,2022-05-15,Inactivo,974
2545,8c2ed7d8-74f4-11ed-9ddf-0242ac1c000c,2022-06-12,Inactivo,454
2546,8c2ed88c-74f4-11ed-9ddf-0242ac1c000c,2022-06-10,Inactivo,421
2547,8c2ed940-74f4-11ed-9ddf-0242ac1c000c,2022-08-01,Inactivo,453
2548,8c2ed9f4-74f4-11ed-9ddf-0242ac1c000c,2022-04-29,Inactivo,697
2549,8c2eda9e-74f4-11ed-9ddf-0242ac1c000c,2022-07-02,Activo,898
2550,8c2edb52-74f4-11ed-9ddf-0242ac1c000c,2022-06-10,Inactivo,540
2551,8c2edc06-74f4-11ed-9ddf-0242ac1c000c,2022-10-06,Inactivo,412
2552,8c2edcba-74f4-11ed-9ddf-0242ac1c000c,2022-10-26,Inactivo,935
2553,8c2edd64-74f4-11ed-9ddf-0242ac1c000c,2022-10-12,Inactivo,482
2554,8c2ede18-74f4-11ed-9ddf-0242ac1c000c,2022-08-08,Activo,861
2555,8c2edec2-74f4-11ed-9ddf-0242ac1c000c,2022-03-13,Inactivo,492
2556,8c2edf6c-74f4-11ed-9ddf-0242ac1c000c,2022-10-15,Activo,574
2557,8c2ee020-74f4-11ed-9ddf-0242ac1c000c,2022-02-04,Activo,548
2558,8c2ee0d4-74f4-11ed-9ddf-0242ac1c000c,2022-03-31,Activo,860
2559,8c2ee188-74f4-11ed-9ddf-0242ac1c000c,2022-08-17,Inactivo,940
2560,8c2ee23c-74f4-11ed-9ddf-0242ac1c000c,2022-11-12,Inactivo,401
2561,8c2ee2f0-74f4-11ed-9ddf-0242ac1c000c,2022-01-13,Activo,533
2562,8c2ee408-74f4-11ed-9ddf-0242ac1c000c,2022-07-31,Activo,735
2563,8c2ee4bc-74f4-11ed-9ddf-0242ac1c000c,2022-01-02,Inactivo,652
2564,8c2ee566-74f4-11ed-9ddf-0242ac1c000c,2022-08-20,Activo,553
2565,8c2ee610-74f4-11ed-9ddf-0242ac1c000c,2022-11-20,Activo,879
2566,8c2ee6ba-74f4-11ed-9ddf-0242ac1c000c,2022-04-30,Activo,514
2567,8c2ee76e-74f4-11ed-9ddf-0242ac1c000c,2022-10-09,Inactivo,574
2568,8c2ee818-74f4-11ed-9ddf-0242ac1c000c,2022-02-11,Inactivo,595
2569,8c2ee8cc-74f4-11ed-9ddf-0242ac1c000c,2022-06-09,Activo,556
2570,8c2ee976-74f4-11ed-9ddf-0242ac1c000c,2022-11-12,Inactivo,422
2571,8c2eea20-74f4-11ed-9ddf-0242ac1c000c,2022-02-25,Inactivo,524
2572,8c2eeaca-74f4-11ed-9ddf-0242ac1c000c,2022-01-08,Activo,701
2573,8c2eeb74-74f4-11ed-9ddf-0242ac1c000c,2022-11-15,Activo,445
2574,8c2eec28-74f4-11ed-9ddf-0242ac1c000c,2022-09-26,Activo,835
2575,8c2eecdc-74f4-11ed-9ddf-0242ac1c000c,2022-01-27,Activo,526
2576,8c2eed90-74f4-11ed-9ddf-0242ac1c000c,2022-02-21,Activo,770
2577,8c2eee3a-74f4-11ed-9ddf-0242ac1c000c,2022-01-25,Activo,722
2578,8c2eeee4-74f4-11ed-9ddf-0242ac1c000c,2022-05-13,Activo,591
2579,8c2eef98-74f4-11ed-9ddf-0242ac1c000c,2022-01-24,Activo,549
2580,8c2ef042-74f4-11ed-9ddf-0242ac1c000c,2022-05-21,Inactivo,938
2581,8c2ef0ec-74f4-11ed-9ddf-0242ac1c000c,2022-10-13,Activo,867
2582,8c2ef1be-74f4-11ed-9ddf-0242ac1c000c,2022-01-09,Activo,869
2583,8c2ef272-74f4-11ed-9ddf-0242ac1c000c,2022-10-24,Activo,903
2584,8c2ef326-74f4-11ed-9ddf-0242ac1c000c,2022-10-07,Activo,847
2585,8c2ef4fc-74f4-11ed-9ddf-0242ac1c000c,2022-11-27,Inactivo,691
2586,8c2ef5b0-74f4-11ed-9ddf-0242ac1c000c,2022-01-04,Activo,585
2587,8c2ef664-74f4-11ed-9ddf-0242ac1c000c,2022-04-20,Inactivo,878
2588,8c2ef718-74f4-11ed-9ddf-0242ac1c000c,2022-09-23,Activo,688
2589,8c2efdb2-74f4-11ed-9ddf-0242ac1c000c,2022-10-11,Inactivo,960
2590,8c2efe8e-74f4-11ed-9ddf-0242ac1c000c,2022-07-11,Activo,869
2591,8c2eff42-74f4-11ed-9ddf-0242ac1c000c,2022-04-22,Activo,693
2592,8c2f00dc-74f4-11ed-9ddf-0242ac1c000c,2022-03-04,Activo,754
2593,8c2f0190-74f4-11ed-9ddf-0242ac1c000c,2022-10-10,Inactivo,893
2594,8c2f0244-74f4-11ed-9ddf-0242ac1c000c,2022-08-27,Activo,894
2595,8c2f03a2-74f4-11ed-9ddf-0242ac1c000c,2022-01-31,Activo,425
2596,8c2f0460-74f4-11ed-9ddf-0242ac1c000c,2022-07-29,Inactivo,922
2597,8c2f050a-74f4-11ed-9ddf-0242ac1c000c,2022-01-25,Inactivo,738
2598,8c2f05be-74f4-11ed-9ddf-0242ac1c000c,2022-08-23,Activo,744
2599,8c2f071c-74f4-11ed-9ddf-0242ac1c000c,2022-02-02,Inactivo,637
2600,8c2f07d0-74f4-11ed-9ddf-0242ac1c000c,2022-10-28,Inactivo,735
2601,8c2f087a-74f4-11ed-9ddf-0242ac1c000c,2022-03-30,Activo,700
2602,8c2f09e2-74f4-11ed-9ddf-0242ac1c000c,2022-04-22,Activo,603
2603,8c2f0abe-74f4-11ed-9ddf-0242ac1c000c,2022-06-23,Activo,772
2604,8c2f0b68-74f4-11ed-9ddf-0242ac1c000c,2022-04-24,Inactivo,436
2605,8c2f0c1c-74f4-11ed-9ddf-0242ac1c000c,2022-07-06,Activo,928
2606,8c2f0d8e-74f4-11ed-9ddf-0242ac1c000c,2022-07-30,Activo,550
2607,8c2f0e4c-74f4-11ed-9ddf-0242ac1c000c,2022-07-10,Inactivo,712
2608,8c2f0f00-74f4-11ed-9ddf-0242ac1c000c,2022-10-19,Inactivo,900
2609,8c2f1040-74f4-11ed-9ddf-0242ac1c000c,2022-11-06,Activo,966
2610,8c2f1108-74f4-11ed-9ddf-0242ac1c000c,2022-10-12,Inactivo,789
2611,8c2f11c6-74f4-11ed-9ddf-0242ac1c000c,2022-09-28,Activo,660
2612,8c2f1284-74f4-11ed-9ddf-0242ac1c000c,2022-08-18,Inactivo,928
2613,8c2f13f6-74f4-11ed-9ddf-0242ac1c000c,2022-07-05,Inactivo,915
2614,8c2f14c8-74f4-11ed-9ddf-0242ac1c000c,2022-05-05,Activo,843
2615,8c2f157c-74f4-11ed-9ddf-0242ac1c000c,2022-01-17,Inactivo,797
2616,8c2f16c6-74f4-11ed-9ddf-0242ac1c000c,2022-09-15,Activo,504
2617,8c2f1798-74f4-11ed-9ddf-0242ac1c000c,2022-06-28,Inactivo,513
2618,8c2f1842-74f4-11ed-9ddf-0242ac1c000c,2022-11-16,Inactivo,776
2619,8c2f18f6-74f4-11ed-9ddf-0242ac1c000c,2022-05-15,Inactivo,865
2620,8c2f1a68-74f4-11ed-9ddf-0242ac1c000c,2022-11-27,Activo,809
2621,8c2f1b3a-74f4-11ed-9ddf-0242ac1c000c,2022-03-30,Activo,531
2622,8c2f1bf8-74f4-11ed-9ddf-0242ac1c000c,2022-06-05,Activo,645
2623,8c2f1d38-74f4-11ed-9ddf-0242ac1c000c,2022-06-19,Activo,508
2624,8c2f1e28-74f4-11ed-9ddf-0242ac1c000c,2022-04-13,Inactivo,666
2625,8c2f2030-74f4-11ed-9ddf-0242ac1c000c,2022-10-19,Inactivo,870
2626,8c2f20e4-74f4-11ed-9ddf-0242ac1c000c,2022-03-22,Inactivo,985
2627,8c2f2184-74f4-11ed-9ddf-0242ac1c000c,2022-06-06,Activo,493
2628,8c2f22f6-74f4-11ed-9ddf-0242ac1c000c,2022-04-26,Inactivo,814
2629,8c2f23c8-74f4-11ed-9ddf-0242ac1c000c,2022-01-10,Inactivo,799
2630,8c2f247c-74f4-11ed-9ddf-0242ac1c000c,2022-04-16,Activo,585
2631,8c2f25d0-74f4-11ed-9ddf-0242ac1c000c,2022-10-10,Activo,962
2632,8c2f2698-74f4-11ed-9ddf-0242ac1c000c,2022-06-23,Inactivo,837
2633,8c2f274c-74f4-11ed-9ddf-0242ac1c000c,2022-06-06,Activo,440
2634,8c2f2800-74f4-11ed-9ddf-0242ac1c000c,2022-10-22,Activo,623
2635,8c2f294a-74f4-11ed-9ddf-0242ac1c000c,2022-10-17,Inactivo,817
2636,8c2f2a12-74f4-11ed-9ddf-0242ac1c000c,2022-05-26,Inactivo,765
2637,8c2f2abc-74f4-11ed-9ddf-0242ac1c000c,2022-06-07,Activo,810
2638,8c2f2b70-74f4-11ed-9ddf-0242ac1c000c,2022-01-31,Inactivo,604
2639,8c2f2d00-74f4-11ed-9ddf-0242ac1c000c,2022-05-31,Activo,793
2640,8c2f2dbe-74f4-11ed-9ddf-0242ac1c000c,2022-05-14,Inactivo,628
2641,8c2f2e7c-74f4-11ed-9ddf-0242ac1c000c,2022-03-05,Activo,846
2642,8c2f2fda-74f4-11ed-9ddf-0242ac1c000c,2022-07-24,Activo,924
2643,8c2f3098-74f4-11ed-9ddf-0242ac1c000c,2022-01-09,Inactivo,839
2644,8c2f3142-74f4-11ed-9ddf-0242ac1c000c,2022-09-27,Activo,813
2645,8c2f32a0-74f4-11ed-9ddf-0242ac1c000c,2022-05-29,Inactivo,867
2646,8c2f3386-74f4-11ed-9ddf-0242ac1c000c,2022-10-21,Activo,563
2647,8c2f3444-74f4-11ed-9ddf-0242ac1c000c,2022-11-30,Inactivo,911
2648,8c2f34f8-74f4-11ed-9ddf-0242ac1c000c,2022-03-25,Activo,793
2649,8c2f366a-74f4-11ed-9ddf-0242ac1c000c,2022-03-31,Inactivo,532
2650,8c2f371e-74f4-11ed-9ddf-0242ac1c000c,2022-06-30,Activo,649
2651,8c2f37d2-74f4-11ed-9ddf-0242ac1c000c,2022-06-23,Inactivo,580
2652,8c2f391c-74f4-11ed-9ddf-0242ac1c000c,2022-07-20,Activo,907
2653,8c2f39e4-74f4-11ed-9ddf-0242ac1c000c,2022-06-08,Activo,708
2654,8c2f3a8e-74f4-11ed-9ddf-0242ac1c000c,2022-03-21,Inactivo,947
2655,8c2f3b42-74f4-11ed-9ddf-0242ac1c000c,2022-03-11,Activo,416
2656,8c2f3cb4-74f4-11ed-9ddf-0242ac1c000c,2022-08-26,Activo,933
2657,8c2f3d86-74f4-11ed-9ddf-0242ac1c000c,2022-09-22,Activo,745
2658,8c2f3e3a-74f4-11ed-9ddf-0242ac1c000c,2022-05-21,Inactivo,734
2659,8c2f3ee4-74f4-11ed-9ddf-0242ac1c000c,2022-03-01,Activo,810
2660,8c2f4042-74f4-11ed-9ddf-0242ac1c000c,2022-06-07,Activo,643
2661,8c2f4100-74f4-11ed-9ddf-0242ac1c000c,2022-10-23,Activo,588
2662,8c2f41aa-74f4-11ed-9ddf-0242ac1c000c,2022-09-18,Inactivo,647
2663,8c2f42e0-74f4-11ed-9ddf-0242ac1c000c,2022-07-07,Activo,651
2664,8c2f43a8-74f4-11ed-9ddf-0242ac1c000c,2022-11-04,Activo,887
2665,8c2f4466-74f4-11ed-9ddf-0242ac1c000c,2022-02-15,Activo,772
2666,8c2f4542-74f4-11ed-9ddf-0242ac1c000c,2022-11-19,Inactivo,684
2667,8c2f4b82-74f4-11ed-9ddf-0242ac1c000c,2022-06-06,Inactivo,464
2668,8c2f5366-74f4-11ed-9ddf-0242ac1c000c,2022-06-18,Inactivo,792
2669,8c2f553c-74f4-11ed-9ddf-0242ac1c000c,2022-01-20,Activo,661
2670,8c2f55fa-74f4-11ed-9ddf-0242ac1c000c,2022-05-14,Activo,759
2671,8c2f56b8-74f4-11ed-9ddf-0242ac1c000c,2022-11-01,Inactivo,669
2672,8c2f58c0-74f4-11ed-9ddf-0242ac1c000c,2022-11-20,Inactivo,557
2673,8c2f5988-74f4-11ed-9ddf-0242ac1c000c,2022-05-20,Inactivo,761
2674,8c2f5a3c-74f4-11ed-9ddf-0242ac1c000c,2022-04-24,Activo,623
2675,8c2f5bae-74f4-11ed-9ddf-0242ac1c000c,2022-03-14,Inactivo,734
2676,8c2f5c6c-74f4-11ed-9ddf-0242ac1c000c,2022-03-12,Activo,800
2677,8c2f5d16-74f4-11ed-9ddf-0242ac1c000c,2022-11-26,Activo,730
2678,8c2f5dca-74f4-11ed-9ddf-0242ac1c000c,2022-11-29,Activo,939
2679,8c2f5f5a-74f4-11ed-9ddf-0242ac1c000c,2022-01-06,Inactivo,710
2680,8c2f6018-74f4-11ed-9ddf-0242ac1c000c,2022-07-22,Activo,611
2681,8c2f60cc-74f4-11ed-9ddf-0242ac1c000c,2022-06-05,Activo,596
2682,8c2f6234-74f4-11ed-9ddf-0242ac1c000c,2022-08-06,Inactivo,655
2683,8c2f62e8-74f4-11ed-9ddf-0242ac1c000c,2022-04-20,Inactivo,671
2684,8c2f639c-74f4-11ed-9ddf-0242ac1c000c,2022-09-27,Inactivo,562
2685,8c2f64e6-74f4-11ed-9ddf-0242ac1c000c,2022-05-11,Activo,599
2686,8c2f65ae-74f4-11ed-9ddf-0242ac1c000c,2022-03-13,Inactivo,598
2687,8c2f6658-74f4-11ed-9ddf-0242ac1c000c,2022-03-10,Activo,978
2688,8c2f670c-74f4-11ed-9ddf-0242ac1c000c,2022-08-02,Inactivo,990
2689,8c2f68c4-74f4-11ed-9ddf-0242ac1c000c,2022-11-24,Inactivo,664
2690,8c2f69a0-74f4-11ed-9ddf-0242ac1c000c,2022-04-23,Activo,758
2691,8c2f6a54-74f4-11ed-9ddf-0242ac1c000c,2022-09-25,Inactivo,723
2692,8c2f6bb2-74f4-11ed-9ddf-0242ac1c000c,2022-01-16,Activo,871
2693,8c2f6d2e-74f4-11ed-9ddf-0242ac1c000c,2022-05-12,Activo,933
2694,8c2f6e6e-74f4-11ed-9ddf-0242ac1c000c,2022-08-06,Inactivo,743
2695,8c2f6f36-74f4-11ed-9ddf-0242ac1c000c,2022-04-19,Activo,415
2696,8c2f709e-74f4-11ed-9ddf-0242ac1c000c,2022-09-29,Activo,448
2697,8c2f7166-74f4-11ed-9ddf-0242ac1c000c,2022-06-10,Inactivo,844
2698,8c2f721a-74f4-11ed-9ddf-0242ac1c000c,2022-01-28,Inactivo,418
2699,8c2f72ce-74f4-11ed-9ddf-0242ac1c000c,2022-03-23,Activo,551
2700,8c2f7422-74f4-11ed-9ddf-0242ac1c000c,2022-10-23,Inactivo,961
2701,8c2f74e0-74f4-11ed-9ddf-0242ac1c000c,2022-04-21,Activo,746
2702,8c2f758a-74f4-11ed-9ddf-0242ac1c000c,2022-01-15,Inactivo,845
2703,8c2f7634-74f4-11ed-9ddf-0242ac1c000c,2022-06-07,Activo,765
2704,8c2f77ba-74f4-11ed-9ddf-0242ac1c000c,2022-04-04,Activo,945
2705,8c2f788c-74f4-11ed-9ddf-0242ac1c000c,2022-11-17,Inactivo,835
2706,8c2f792c-74f4-11ed-9ddf-0242ac1c000c,2022-02-07,Inactivo,579
